city,year,annual_mm,jjas_mm,ond_mm,rainy_days,heavy_days,very_heavy_days,extremely_heavy_days,max_1day_mm,days_reported
mumbai,1995,2111.3,1966.4,144.8,79,12,2,0,130.7,365
mumbai,1996,2413.0,2214.8,198.2,91,6,3,1,210.2,366
mumbai,1997,2633.6,2385.1,248.5,82,11,5,1,214.2,365
mumbai,1998,2384.2,1936.9,447.3,92,7,2,1,213.0,365
mumbai,1999,2046.5,1803.2,204.9,89,7,1,0,147.8,365
mumbai,2000,2459.8,2253.9,38.9,79,10,3,1,288.8,366
mumbai,2001,2550.8,2416.2,116.4,99,10,3,1,272.0,365
mumbai,2002,1988.9,1985.1,3.8,68,8,1,0,187.4,365
mumbai,2003,3016.1,2920.5,3.1,92,13,4,1,308.8,365
mumbai,2004,2815.8,2761.8,6.7,80,12,4,1,213.5,366
mumbai,2005,2833.9,2786.5,46.4,84,10,5,1,423.4,365
mumbai,2006,3835.2,3620.1,167.4,95,20,7,2,308.6,365
mumbai,2007,3044.1,2824.2,0.1,93,15,6,1,239.4,365
